id|text|is_offensive|target
af5b28a3-6915-4f83-b602-a9c8019ba1d5|O kadar çok orospu çocukluğu yapıp af dilemeye gelmeyin sikerler|1|PROFANITY
67e8c26c-e8f6-4494-b06a-038572372c8c|Erkeklerle beraber olan kadın şıllıktır|1|SEXIST
267cbc69-f808-47a4-b5a2-57b507994e8c|seni bi sikerim şeytan bile maşşallah çeker|1|PROFANITY
0a4ff37b-1a74-48b1-91f5-480b2bfb1a50|bugün gelinen nokta işte bu gayretlerin ürünüdür|0|OTHER
6112a3b3-6eba-434d-8761-d194d50ccadf|Keşke ölsen|1|INSULT
22c718b0-8f4b-4d5a-a864-39c3025b251f|Derhal sığınmacılar sınır dışı edilsin|1|RACIST
04d8e8df-ed4a-4d27-8ab0-c44853d04046|Her işe burnunu sokma|1|INSULT
eeb1a990-4549-4ea9-953b-e89127b00a77|bu duruma çok üzüldük|0|OTHER
2433d280-cc46-4df9-8d9d-db6a3678d47e|kadına sırrını verme sakın|1|SEXIST
91fd1f33-881d-495a-a203-b911ce3b9b12|ananın am suyuna denizaltıyla dalarım|1|PROFANITY
e0be2940-58d2-4fb1-a030-85d91b3a0250|Köpek gibi yalvarma bana|1|INSULT
8db3d167-44d9-46ca-b6dd-661414070a86|kendininkini daha bir sevmiş|0|OTHER
7da6cd7e-70f0-43c4-ae1b-a80fbd6b31d2|sadece bakıyorum teşekkür ederim|0|OTHER
a9fb2438-73a3-42a4-a427-98b6956d6ffd|Kırık bir süt kabının sesi ile çok konuşan bir kadın aynıdır|1|SEXIST
6cb9a325-7bd9-48e1-b900-bd4d2a1ccf0a|Müslümanla evlenmem|1|RACIST
d66f9a58-facf-4125-be1e-021ac1885786|Kafadan hastasın sen|1|INSULT
864c68e8-bc73-44c8-a722-623404eff706|niçin bütün parayı harcadın|0|OTHER
e5f22e54-7231-4a94-8de0-a3dcc136ce6b|deneyimi ise önce sınav yapıp sonra ders veren zor bir öğretmen olarak tanımlarsak ne maliyetli deneyimler elde ettiğimizi daha iyi anlayabiliriz|0|OTHER
b3a615ea-60ed-49ae-806e-d3910317f3fa|Erkektir aldatır|1|SEXIST
33e6570f-dbea-4d7c-9bec-95765cb6f932|Mal bulmuş mağribi gibi davrandın|1|RACIST
9dbb48d2-7bed-44a5-950e-7f0aa83c0b86|Ermeni gelini gibi kırıtıyorsun|1|RACIST
e70fe35d-f0b6-4599-920a-0b01908cf74d|şükür gerçekten hamile olduğuna hükmettiğim bir manken gördüm kataloglardan birinde de rahatladım|0|OTHER
3d0d52ae-e2ca-4e4f-9421-d8fd990ee892|Şizofren misin|1|INSULT
755ac0b2-75dd-4651-a8a4-c3400093d4a6|erkek dediğin göbekli olur|1|SEXIST
55e150ee-37c8-4ec8-9a81-f36be818f915|Türk mezarlığının yanından geçer gibi geç|1|RACIST
3a616450-de55-4f0d-84b9-0fff96ee457d|Siktirsin sikimi yesin|1|PROFANITY
2e414e20-26f0-4492-8d10-3ce92d71b9a8|ne kadar odun bir erkeksin şu eve bir çiçekle gelmedin|1|SEXIST
da3d5f66-c21f-4227-a65d-9f89a38e1615|anca doğurmaya yarıyorsun|1|SEXIST
72536fe7-ace6-4e53-8969-6113c49efd34|Yurttan manzaralarda mülteci iki farklı ülkeden grup kavga edip diğer ülkenin mülteci grubu kavgayı ayırmaktadır|1|RACIST
7b87343e-b3dd-4273-842c-03c3ac557fdf|Onu bir düzeltme ozaman götüne sokarım işte|1|PROFANITY
d6e03cd9-66a8-4284-a191-a44434a60c33|çalışmak erkekler için şarttır|1|SEXIST
a2f2fa1a-bef8-49ef-8c91-b5372d79d82a|bunun gibi uyum konularında kurallar oluşturmalıyız|0|OTHER
2b690a8b-3a55-4ded-880b-ef2a687968ba|Kadınlara tank mı emanet edilir onların askeriyede işi ne|1|SEXIST
a795a5ac-db9e-4081-b4fd-3fb8651b69ae|kürt inadına sahipti soysuz|1|RACIST
acb2c78d-1dbf-4efe-83c4-f865b1bcb08a|yaptığın bu kahpeliğe göz yumamam|1|PROFANITY
6dc4237a-fb9c-4b2a-8727-abd739450e37|Çocuksuz kadın meyvesiz ağaç gibidir|1|SEXIST
4dc1cc76-088b-445f-86fa-89a26884ac35|Senin ben kalıbını sikeyim|1|PROFANITY
41bf269f-758a-4de1-9f1c-1cf6034b24ff|birkaç kabarcık bir araya gelerek köpüğü oluştururlar|0|OTHER
b02dc43d-8ed3-4070-a49c-a6ef2ce68417|hiç aynaya bakmıyor musun|1|INSULT
a7217d6b-6430-4b58-8c46-0a514ce5a3fd|Kadın olsun kitap olsun cildine aldanmayıp içindekilere bakılmalıdır|1|SEXIST
cf1208de-2b2d-4828-b3db-45410268e367|mesaj çıktıktan sonra kullanabileceğiniz tuşlar ve işlevleri aşağıda açıklanmıştır|0|OTHER
97f6fde2-2ca5-464c-b5a8-acd516e22264|İbnelik yapma oğlum geliyorsun işte|1|PROFANITY
e7899f13-c8a0-4f4a-96e0-8e8b74f6f390|yönetimimizde sorun varmış gibi göstermeye çalışma gayretleri beyhudedir|0|OTHER
0ed7a905-7dca-48d0-93be-6d55725e8c48|Lazın kafası on ikiden sonra çalışmaya başlarmış ya seninki de o hesap olmuş|1|RACIST
87b3e2f2-4c74-4688-be3a-9a676b531064|horoz taşak kadar aklın var at yarağı kadar akıl vermeye kalkıyorsun|1|PROFANITY
042e6be5-17a6-4050-a57b-a5c6396312bd|ruhun özürlü mü|1|INSULT
b7b183ab-fd04-48a4-90ed-19d31a746fa2|tuz rüyada tuz gören kişi yaşamında bazı değişiklikler yapmak istiyor ancak çevresindekiler buna izin vermiyor demektir|0|OTHER
93f4eec8-711e-4228-bda1-b4373607bb40|Kes o borazan gibi sesini|1|INSULT
2e32a104-60f2-4dff-99aa-609a3dc1b5e8|dedemin taşşağı in aşşağı|1|PROFANITY
09e8211d-0a25-4e9d-a1d8-dc6775dd381a|Sikimle bile muhatap olmazsın|1|PROFANITY
aec8b1ab-ba17-42b3-94da-ad39f2bd69b3|bu sözlerinle ne kadar karaktersiz biri olduğunu görmüş olduk|1|INSULT
3e7ef73e-b620-4fe5-b3ff-03c93225ee15|perdesiz eve donsuz erkeğe benzer|1|SEXIST
d41da117-24f0-4fd1-b724-15ce9f9fe640|sen ne sıfatla benimle konuşabiliceğini düşünürsün|1|INSULT
4200d6a1-332b-4387-a15b-318c08c6fa8c|Mülteciler yüzünden ev kiraları arttı|1|RACIST
b89b6a01-b989-4335-9dc8-e2eaa91284f6|ne kadar Andavallısın|1|INSULT
7b740877-13b7-4f5e-aa0d-5af25d5b57f1|kadın güvenlik görevlisine gece nöbeti yazmıyoruz|1|SEXIST
cea237c3-e97c-4ea0-a3de-b0affe2789d1|amerikanın köpeği olmuşsun|1|RACIST
78612a22-d18c-4340-8fc2-555592925619|sessizlik olduysa ir yerde kız çocuğu doğar|1|SEXIST
226a4da2-6b7c-4185-80b8-0873603a816a|Kürt baltayla saat onarır|1|RACIST
1b63464a-7d0c-447e-8d8b-3748fd403a2d|Orospunun evladı|1|PROFANITY
1313c7d1-6fac-4131-af3f-41a5c6ff5528|kürtler ölsün|1|RACIST
1c4753b1-1371-40ab-be69-bea928dc20e4|rum tohumundan mı büyüdün sen|1|RACIST
5ecc3707-5da6-4941-85ab-e9dd44725c34|mahalle ağızlı|1|INSULT
c96eab97-c2cd-4fa3-b2a1-d347abf876ee|Kadınlar evde oturmalı kocasına hizmet etsin kocası bakar|1|SEXIST
316e3832-a50d-47a2-9677-b3e5ba0e9cc5|bunlar inanç boyutunda kültür boyutunda bizleri birleştiren noktada zenginliklerdir|0|OTHER
563661e7-fba8-42b1-99a8-e3a15849a8ea|beyinsizliğine yan|1|INSULT
3c6cd022-66a2-4806-9745-9f57c1d482b4|İki yüzlü olduğunu bilmiyordum|1|INSULT
781aeafd-a8d0-4749-b80d-882ec367bec7|Kız kısmı belli saatlerde sokakta dolaşmalıdır|1|SEXIST
da4bc2ff-9ccc-4e68-b17e-46b51958e809|imamın abdest suyu gibi çay demlemişsin|1|INSULT
4ae458df-c029-45ba-8cd1-5ae8ed125aa3|Suriyeliler afgan ukranyalilar ve digerleri yuk degilde bizmi yukuz|1|RACIST
5b22dbc5-340e-4aa3-ad07-9658946612b3|fakat şikayetinizi yetkili birime iletiriz tarafınıza dönüş sağlanır|0|OTHER
24a99a5c-bb87-4972-8c91-c4042272014c|bugün o uzay yolculuğu öncüsü olarak kabul edilir|0|OTHER
b7c471ff-e071-4aac-a5fb-c214bee92cd6|Küfür edilince rahatsız olan insanları anlamıyorumağız alışkanlığı amına koyayım diyorum sanki cidden amına koymuşum gibi tepki veriyor|1|PROFANITY
40780ee4-0a4a-4e33-b99f-0a6229c6fdf4|çok yorucu bir kamp oldu|0|OTHER
7231d135-8ad7-4ff3-a328-60466b877da5|amı götü açık orospular|1|PROFANITY
1193e237-6744-4307-a29e-c2c1dcd9533c|bazıları organik ya da yerel gıdaların daha pahalı olduğunu söylüyor peki gerçekten öyle mi|0|OTHER
12006ebf-0823-4381-8bf6-304e7bc34dde|sıçtığım bok|1|PROFANITY
969d8e4a-175f-48df-988b-e8539fe20cd4|her resim bir fikir ünitesini açıklıyordu|0|OTHER
8ad969fe-b74b-41ba-92d0-2b79e147b748|harbiden dedikleri kadar varmışsın|1|INSULT
7b459efc-ee14-42a9-a6b7-79e3bf6c66fc|kadınların iş yerlerinde ne işi var|1|SEXIST
7118b1fa-f4aa-4088-9c53-f6376813f429|kene gibi nereye gitsem peşimi bırakmazdı|1|INSULT
57beb563-b333-4492-8a23-7f875f6fc4e3|bundan sonra ülkeler büyüdükçe refah arttıkça karbon salınımlarının azaldığı bir yeni dünya göreceğiz|0|OTHER
b016dd1b-6aff-446d-8fef-520afe550ff1|siki boklu mal kadın|1|PROFANITY
d2a75727-4fb1-4802-a5bc-837fa7c22207|Yozgatın adamı ayının tekidir|1|RACIST
5ad65aad-5b7a-412d-b8df-9529bf304d34|bunlardan hangisinin olacağını stratejik öngörüler ve buna uygun tedbirler belirler|0|OTHER
f86e1560-ceda-4425-bc8b-834f003b371b|Erkek çocuklar için futbol kız çocuklar için ise bebek oyunları daha Uygun|1|SEXIST
36842be7-0f35-40e8-b1f8-6764b925d7a1|bu nedenle- tüm kademeler= arasında iletişimi= geliştirerek, iştirakler arasında verimli> bir sinerjinin sağlanması çok önemli= dedi>|0|OTHER
20c40aed-a00a-4d54-beaf-8211a08a328f|kara amını sikeyim|1|PROFANITY
c645ab3a-4242-45e0-bd26-4205b3a4f18d|kocandır sever de döver de|1|SEXIST
a1885d5b-bd44-42cc-8fc1-3ebb4bbebfd0|Kadınlar getir götür işlerini yapar|1|SEXIST
86a095da-c1bf-47bd-921b-032e38313585|Alman müşterilerin siparişleri önceliklendiriliyor|1|RACIST
a42abba3-424e-49ef-a2dc-146ff5b97f98|seni hayvanat bahçesinde görseler fındık fıstık atarlar be sana|1|INSULT
ab883b92-9f72-402d-9e21-8147d5e92d1e|bu güzel tarif ve anlatım için teşekkür ederim|0|OTHER
368112f4-6af5-4cf1-b357-b19bed92aaa9|brahman sığırı|1|INSULT
068c37e6-3b4d-4f83-9be4-0cfe7a48ee63|kuduz köpek gibisin|1|INSULT
4f3d7bb3-e0b8-4d36-a506-1152e70bc8ca|Bırak o fahişeyi= unuttum bile> çoktan|1|PROFANITY
f8a367f2-f9dc-4022-b0aa-0b18f1fa70e6|omurgalı hayvanlar genel tüketici olma eğilimindedirler ve nadiren iyi biyolojik mücadele etmeni olurlar|0|OTHER
a05a0938-8341-4c2d-9a7a-0b2635ad4601|Güvenilmez insanlarla vakit geçirmem|1|INSULT
3cc15c4a-657a-4076-892e-f40aff7a368f|Slavlar yolludur|1|RACIST
ecb11824-fda9-45c9-8a98-3fc8fae4f191|Suriyelilere verilen para ile benim ülkemde refah içinde yaşıyorlar bende sabah 7de işe gidiyorum|1|RACIST
a1cef1c2-8082-4ea8-a583-60de64ea5533|suriyeliler yüzünden emlak piyasası uçtu> gitti|1|RACIST
8800964a-5f8f-44e5-80f8-bbef69fa91e9|bok böceği gibisin|1|INSULT
cfa50ade-12cf-460a-9e6f-fa1768d177bf|Öyle batıksın ki denize düşsen seni suyun kaldırma kuvveti bile kaldıramaz|1|INSULT
8dc8cf8c-f20d-44f0-9314-8205d12387ab|Bunu beceremezsin|1|INSULT
76f02f78-a5b2-4961-b780-806da70c9366|mıy mıy bir tipsin|1|INSULT
75387eec-3c45-450d-8235-d87eabd5f1f1|iki yüzlü|1|INSULT
6f59ff3a-4000-433b-abcd-79874b3ac38c|takımdaki bu pislikler ile biz bu maçı alamayız|1|INSULT
92959825-83dc-4b25-b405-8eeb7c253a6a|konuların sürekliliğini sağlama girişiminde bulunmaktadır hedef davranışlar ile değerlendirme yaklaşımları tam uyuşmamaktadır|0|OTHER
028b1cfd-6634-422c-bf90-425b8dfb4607|Kafa ütülemekten başka ne işe yarıyorsun|1|INSULT
f6f3ccd7-5791-4f3d-bc8f-c3817dd1801e|ananin amina kumanda sokarim|1|PROFANITY
6c6605bc-9d0b-4825-ad42-6bbc1fcf3144|bir toplumun bu ana mayasını o toplumun tarih töre dil edebiyat ve sanat birliğinin toplamı belirler|0|OTHER
920e87cf-f63f-42da-93fb-fd79f354f82e|NAMAZ KILAN TÜRK DEĞİLDİR|1|RACIST
4db80545-4b2f-4207-b700-d81b4a814fb2|birkaç gün daha kalacağım|0|OTHER
983c22cc-d77e-4241-97be-fdf715b16f4e|yöneltilen suçlar çok ağır|0|OTHER
54a0ed30-d8e8-4c18-94a3-626cdf681886|çingene borcu|1|RACIST
e869dbe9-b389-4ea3-8222-3c0db03c111c|yeter bu kadar zaman suriyelilere bakıldığı artık kendi milletimize bakılsın|1|RACIST
b1117863-8bc2-44c1-b864-b642f3bd8c06|pezevenk sürüsü|1|PROFANITY
3ce1cf46-3a70-4a24-81a1-f39e7d7e7103|deri değişimi görülür ve değiştirilen derinin yenmesiyle kalsiyum ihtiyacı karşılanır yumurtalar yuva içerisine bırakılır ve dişiler tarafından korunur|0|OTHER
c9502f26-ee5f-4f87-8631-1e27754f0ad6|onun nasıl bir budala olduğunu tahmin edebiliyor musun?|1|INSULT
adef2d41-e6a8-4b58-bf58-1de8e9d0efd3|Elbisenin rengi çingene pembesi gibi rüküş|1|RACIST
82b99423-1bc8-480a-ba54-baf8a2ae41c8|benim bir zenci arkadaşım var, aşırı pis kokuyor|1|RACIST
66a60603-a02d-4db5-b001-07f38af73400|Yelloz kadın fahişelik yaparken pezevenk kocasına yakalandı|1|PROFANITY
884ce5a3-eec2-4fff-8b56-4f3b0f77239d|senin ben düşünce şeklini sikeyim|1|PROFANITY
2412b384-48cf-4bb1-9000-7d6fab333f25|herkes güler yüzlü ve pozitifti|0|OTHER
9aa9c4b3-b7fc-4565-b852-7830f091ae26|Kimi afgan kimi suriyeli kimi bilmem ne|1|RACIST
0e80c369-31df-4287-a4d5-3664f213f731|yaz okulu kayıtları ücretsizdir|0|OTHER
2f0ede0c-21dd-4d09-85e7-cb3f2bd13ed2|olmuslerinin amina bilardo topu sokayim|1|PROFANITY
ff86127e-1508-4838-9801-61f1e41b3dfd|Küba liderleri ilk başta iyi niyetlerle ülkenin başına gelmiş ancak sonradan halkına ihanet edip güç zehirlenmesine yaşamış birer canilerdir|1|RACIST
83f40606-5d80-470b-91fb-5fa2eee29e71|Sakallıları polis çevirip kimlik kontrolü yapıyor suriyeliler mi diye bakıyor|1|RACIST
dd3effd6-7166-465e-9e47-f508f176b03a|omurilik ve omurları düzelterek diğer eklemlerde ve kaslardaki baskıyı azaltma etkisi gösterir|0|OTHER
a202e34c-3e65-481d-9288-d0c41b435c08|Türk gibi küfretmek|1|RACIST
de2f2f24-2970-4838-b384-59ea23a7b91c|Sen ne yavan birisin ağzıma atsam boş döner çark|1|INSULT
20ba5a64-c060-4ac9-8000-44711fe30c9c|sarımsak erkeği misin nesin anlamadım|1|SEXIST
e59eded0-eb92-4302-9466-dde80e164618|transferin ise en kısa sürede gerçekleşeceği belirtildi|0|OTHER
5af49c2b-e1a5-4b52-9480-10fa179dc3db|çingeneye saray vermişler bahçesine çadır kurup oturmuş|1|RACIST
63cfc0bc-d324-4774-876b-a93e4abebba1|sen kiz misin agliyorsun|1|SEXIST
2476229e-6188-41da-97c5-39abec8129b4|müslümanlar pisliktir|1|RACIST
3472fe6b-0a2d-4ff1-8bca-04d00d8da210|kırsal yaşamdan hoşlanmaya başladı|0|OTHER
997d3303-04c2-4113-9cfd-46990e65dd03|plajda üstsüz erkek perdesiz eve benzer|1|SEXIST
d0cb28e3-329e-4511-82b8-8b0846b51d51|sende az orospu değilsin|1|PROFANITY
c0c5f15a-bb17-4b71-931e-e3735c258893|ne diye mal mal bakıyorsun|1|INSULT
6cda2913-5f10-4bde-929f-3c234488b480|bir erkeğin hayatında mahalle kültürü almış olması çok önemli bir şey|0|OTHER
2396300e-738d-4aa8-aed8-f38abe140266|Ben de dünyayı gezmek istiyolum ama kızılderilileri görmek istemiyolum Onlar korkunç ve tehlikeli|1|RACIST
2e949093-02c4-45cc-9cf2-d9d9d077d261|isviçrede ırkçılık günden güne artıyor|1|RACIST
12e48bba-1f7e-4b85-8f73-c43372782795|tüm manyaklar beni bulur|1|INSULT
9e511864-2fb4-4ca1-918c-00f2b67bbcf0|cebinde akrep mi var|1|INSULT
386235ee-db7c-4394-9223-567c03f4784e|Kadın doktor herkese teşekkür ederek toplantıyı sonlandırdı|1|SEXIST
497cd0a8-190c-4f02-b9c7-aae0b4ad541a|madem ermenisin herkese vermelisin|1|RACIST
032a3c36-87c0-4672-a23e-86167e398dca|matematik fizik kimya gibi ana dersleri mühendislik bölümü öğrencileri ile birlikte alıyorduk|0|OTHER
2290358d-5510-49f4-a804-aa60a7f785b4|kızlar erken yaşta evlendirilmelidir|1|SEXIST
5367077c-11dc-49fa-9d19-9a2307d7cbf9|Götünden yemiş|1|PROFANITY
e741d57c-2ef1-408e-8a1e-647b4633377b|çok bilgili bir kızdı|0|OTHER
3564a122-cf7c-433a-9feb-55b149240acd|Kadınlar parayı çok sever|1|SEXIST
2ef20cb8-b6bd-4747-b0ff-0390e786caf9|Senin annen benim bir haftalığımla orospuluk yapar|1|PROFANITY
f509210e-3efc-461e-92be-fa8570410f02|Senin gelmişini geçmişinıi testinden su içmişini kapı önünden geçmişini ayakkabını silmişini ceketini dikmişini cemi cümleni sülaleni sikerim|1|PROFANITY
034e116a-33f8-408a-8d6b-11901c9903f6|it gibi havlamaktan başka bir şey yapmıyordu|1|INSULT
46723831-a107-46df-86e3-72dfc270f460|ülkeye mülteci diye getirilenler bizden zengin çıktı|1|RACIST
c97392d7-2dda-4b10-8b07-d1caa90f7422|İtalyanlar mafyadır|1|RACIST
2ad6e013-d88b-4c1c-80c4-9677b62317a4|at yarrağına kelebek konmuş|1|PROFANITY
943f2b8f-98fa-4002-8140-58c5f9fcbeeb|sümüğü mü atmam sana|1|INSULT
69a38c89-51b4-4a6a-9db1-511c7e8dc82c|yani pompada çaresiz değilsiniz|0|OTHER
8654bf29-2144-4751-a4b1-a109b172aa37|Kadınlar erkeklere göre daha iyi plan yaparlar|1|SEXIST
c87c6af3-c794-4839-8fad-6df19a2de811|gri ise tersine kadercidir|0|OTHER
0b06f908-e043-4068-9eed-c65dd56fc6d8|bütün engellemelere rağmen büyüyen bir ekonomi var|0|OTHER
3a2ea88a-0862-4b57-96a1-db9446bdd817|amı yırtılmış mart& kedileri gibi& bağırma, lan|1|PROFANITY
48ff5d4d-b176-4f4d-8e53-587ac346f0cc|gerçekten sütü bozuk bir insandır o|1|INSULT
24786303-a7fb-48c0-9350-c4cbab6cc1d9|böylece meselenin ez çok ne olduğunu anlayıveriyoruz ama az çok bilmek iyi bilmek değildir|0|OTHER
1225e55a-9033-418d-8f79-bf3812562ce4|çingeneden çoban olmaz Yahudi'den pehlivan|1|RACIST
51c6d8e5-570d-49c0-acba-f185eb39527a|sikmişim be aşkı yeter ki bana bir şey olmasın|1|PROFANITY
1d69f3d4-14f1-48a8-bf1f-ec561a62016d|kadından bilim adamı olmaz|1|SEXIST
4f9ee5eb-4bf4-4c2e-b504-f5a5ff9cb961|domuz suratlı|1|INSULT
3c43785a-22fc-469f-934c-4958bfdf8c80|uyuşuk beyinli|1|INSULT
d389656b-54f6-4db4-83ba-0bbe06cfde0f|parfüm kokundan burnumun direği, sızladı-|1|INSULT
0b2c2b48-8484-4f93-a43c-3e1187166d19|Çok alçaksın zemin kat bile senden daha yukarıda|1|INSULT
cdef34d1-c011-4043-b747-e5d1e9168df9|Erkekler ağlamaz evladım sana bunu kimse söylemedi mi|1|SEXIST
a559a594-dede-45e9-bc41-73ebac4fc228|nerede görülmüş kadın kurye|1|SEXIST
1164a531-36e2-4fea-9ad0-138a1c208864|Sik gibi, orda bekliyorsun.|1|PROFANITY
cbedfc8b-0132-474d-a9f1-1d01867c29b7|babasının sanatı oğla mirastır|1|SEXIST
60dc7205-ce62-47b6-8a6d-87cc3ca2b569|seçimler demokrasinin bir gereğidir|0|OTHER
3e9dcee1-e30c-4811-9b37-08aa660809cd|git çay koyda kadınlığını görelim|1|SEXIST
02802ba8-436f-4c9e-8765-ed3147944f5e|hayatım senin için savaşırdım fakat verimsiz toprakları fethetmeye gerek yok|1|INSULT
66e5db94-62cf-454f-9952-00e6205c79dc|koyun gibi baktın|1|INSULT
77a71abd-9380-4ee8-b66c-c7bf345bcc18|ağustosdan sonra ekilen darıdan kocasından sonra kalkan karıdan hayır gelmez|1|SEXIST
281d47e9-536d-4e2d-a061-5b644543708a|Türkler kendileri hariç herkese yardım etmektedir|1|RACIST
585f6033-b774-49ed-a716-29e742abb741|Adam gibi iş yapman gerekiyor|1|SEXIST
3819e374-b61a-4d59-ac5b-f5041c496a4a|sikeyim derdini sendeki dert mi be|1|PROFANITY
be17e81f-fee4-453f-b170-29dfe594de5f|bu dangalağın hiçbir şeyden haberi yoktur|1|INSULT
e55308f4-2e0c-430a-85e8-c8498fb27bab|Karının aklıyla iş yapılmaz|1|SEXIST
586d0431-3408-4494-9c9d-3d59e82797a6|Berbat yazıyorsun|1|INSULT
c0b276b1-8038-4e52-9c17-7c9dde94d6b1|çingeneye git saraylar ver o yine sarayın bahçesindeki çadıra geçer|1|RACIST
2ac8a1cb-f821-45ac-9eaf-0f2a88853d8b|Bıyık büküle büküle kaytan insan sikile sikile şeytan olur|1|PROFANITY
46d8c1b5-dc23-4ddc-9de5-831e87f6f72e|iyice gavur etmişsin sana verdiğim hediyeyi|1|RACIST
4fe60f12-7e18-446e-8a6a-d851671f5d76|bu tür organizasyonlarda kendi şehrinizin ve kendi bölgenizin ürünleriyle burada bulununuz|0|OTHER
57b306c3-fac7-4d24-976f-808457b0ea1c|yırtık göt|1|INSULT
07060b0e-1e96-4094-961e-6292caf58986|ben senin ne kadar şerefsiz bir insan olduğunu bilmiyor muyum|1|INSULT
86838060-33ed-43a2-a8c0-9a0c7ac87052|sivri burunlu|1|INSULT
083b42fe-503d-4f0b-8bf1-8174c0a0aad5|götten sikince am daralır mı zannediyon|1|PROFANITY
3a1088b0-a960-41c8-9880-cdd6e6a27ba3|aldatmak erkeğin elinin kiridir|1|SEXIST
a5fe014d-d788-4262-8293-6850b6982aa3|kazanmanın ötesine yatırım yapar futbol|0|OTHER
c9933113-194f-46c1-b4d7-344f1ef0cb9d|Butun gun domuz gibi yatan birisin.|1|INSULT
cf9daaf0-59b7-47e3-b33e-83777a3acfbf|ananı bi sikerim bi daha sikerim|1|PROFANITY
dcb48922-1f0e-4684-a8e0-c50c8f035fde|Siktir git benim asabımı bozma.|1|PROFANITY
1afc8e83-b02b-4ae1-9a1b-c96be619a516|akşam kocama söyliyim de gelsin senin götünü siksin|1|PROFANITY
a04a2ae8-7c3d-46b5-b9e7-1f49f315ce24|veznedar olsan senin vezne boş olurdu kesin|1|INSULT
958d427e-4621-47eb-b4c9-6ef986415559|tahta gibi göğüsler|1|INSULT
ef5c9696-6ff1-405a-a7a0-edb498e731ae|Samimiyetsiz bir kızdı|1|INSULT
32abee72-ddf9-4bf8-891e-7a9d7613fbc9|açlıktan nefesin kokuyor|1|INSULT
61639948-0279-4e15-a0a6-0f70a01a18e3|Çok çirkin bi karakterin var keşke çirkin betty rolünü sen oynasaydın|1|INSULT
039aca5f-9fd3-47b1-b96a-1b92ad75ea9d|seni cibiliyetsiz|1|INSULT
44922f21-2bc1-4588-b049-941ae1385313|Anca bebek gibi ağlarsın|1|INSULT
b2908d1e-b277-4f42-a8cf-e016d45825ce|Senini gibi dengesizler oldukça biz kazanamayız|1|INSULT
fe8dda1e-4dfa-46b3-aa63-7a02330dc966|Kadın halinle tek başına gitme.|1|SEXIST
73dc51b6-95f7-44bb-9f79-7a2407b09796|halkın. zenginlik durumu< çalışkanlıklarıyla birleşince= gayet iyi seviyede|0|OTHER
ff68589b-d619-4f3a-b961-d14c1b4edc27|Türkler kadar kurnaz olamaz|1|RACIST
3a12352a-9201-4ffc-a886-b0486444f8c2|Türkiyedeki Suriyeliler Suriyedeki imkanlardan daha fazlası sunulduğu için memnunlar tabi|1|RACIST
80142253-2e03-48d1-a243-ba32fb1a5d35|göt dediğin ötmeli ötmeyen götü sikmeli|1|PROFANITY
faac48d6-dc6b-4296-aeaa-f0a312492885|yahudilik çok zordu yıllar önce|0|OTHER
28209c01-86f7-4e2c-90fe-95ab8881d60b|dayaktan öldürürüm seni köpek|1|INSULT
8a5d9749-1788-4fe1-83f6-3477dcd705c2|denizcilikten başka bildiğim yok|0|OTHER
9ad9954b-fbe1-4c1c-b953-a7bbac1a584f|sikik beyinsiz|1|PROFANITY
c872bf00-26f4-4591-a5ea-71723d6870af|eğer serumda uygun antikor varsa antijenle birleşir|0|OTHER
f8555047-3d0c-4702-ad01-1a75450dd28e|Hevesininancınumutların sikilmiş|1|PROFANITY
75a69e0f-5703-41bf-a451-14f9ee8ed3dc|Suriyeli mülteciler şehri karıştırmakla uğraşıyor bu adamların mağdur olduğu falan yok|1|RACIST
167da4d7-b59d-420e-b5c2-6f423880a1dd|herkes birbirine anlayış göstererek fiziksel hiçbir gücü kalmayan bu binalardan kurtulmalıdır|0|OTHER
e56934ae-0073-491b-857d-52427418ee48|ülkemizde de son yıllarda her alanda yaşananlar yukarıda bir nebze olsun tanımlanan şiddet ortamını işaret etmektedir|0|OTHER
b66f878b-4313-47bc-bd31-66e87fb859ed|yayınlanmamış yüksek lisans tezi|0|OTHER
010b695c-59f5-465b-b95a-cb9278048ed2|Çok eziksin|1|INSULT
a0f81018-7f00-4349-b1ab-cfe8b5130010|Aptal hareketlerinden sıkıldım|1|INSULT
09237df3-56f8-4503-bcfb-7c5f23261bce|kadınların aklı selim olur erkekler havai|1|SEXIST
887610e8-27f7-48e7-9629-9ce7efec1fa4|yaptırım söz konusu değil|0|OTHER
59e39909-1a44-4c85-8858-88a26f9281f1|ananın amına beton direk dikip gölgesinde bacını sikerim|1|PROFANITY
c6f016de-5010-4825-b557-95660c751e48|siyahilerin aramızda yeri yok|1|RACIST
249c065a-ed5e-4e55-b95c-c97d48a1691e|durumumuz olmadığı için dershaneye gidemedim geçiş yaptım|0|OTHER
1b969587-8046-43fc-b0c7-f59c34d48569|bu elbise sana yakışmıyor|1|INSULT
223d601b-237d-48db-bc5f-9ecf37e9a85f|o kalemini sıraya koydu|0|OTHER
abc5f0a8-fb2d-4c10-b19f-8b0847f2f189|yüzün bataklığa dönmüş|1|INSULT
72c0f1fc-891c-4815-9553-424bc7105557|ama bu siir kendisini sevenlerin dillerinde|0|OTHER
dcacee18-17d3-4ae4-8302-000d0d1ed91d|leş sikli|1|PROFANITY
acdb78ad-9a17-44ac-8257-896710d82c2f|çingene imanı onunkisi hiç belli olmaz sonu|1|RACIST
